JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458880.7000,1.667,0.027,,V,PTOB,,000-BBH-168,40 Ori,X25095YP,"""Average of 11 observations. 12.5-inch stopped down to 2 inches, and defocused.  Scattered cirrus.""",0,1.112,Z,-4.556,-1.358,,BETELGEUSE,AAVSO,STD,,,,
2458880.71875,1.7,,,Vis.,NREA,BU,17,19,10 Star chart for Or,,,,Z,,,,ALF ORI,RASC,STD,,,,
2458880.7545,3.373,0.002,,B,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.846|K_B_EST=0.31|KK_BV=-0.051|TB_BV=0.062|CREFMAG=5.039|PROG=TJC_PEP_6.6|COMMENT=DODGING CLOUDS|,1,1.27,Z,-3.115,-0.868,,ALF ORI,AAVSO,STD,,,,
2458880.7549,1.571,0.002,,V,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.846|K_V_EST=0.18|TV_BV=-0.045|CREFMAG=4.082|PROG=TJC_PEP_6.6|COMMENT=DODGING CLOUDS|,1,1.27,Z,-3.968,-2.061,,ALF ORI,AAVSO,STD,,,,
2458880.7721,0.430,0.002,,R,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=VR|DELTA=0.584|K_R_EST=0.12|TR_R=-0.09|CREFMAG=3.57|PROG=TJC_PEP_6.6|COMMENT=PRELIMINARY REDUCTION; DODGING CLOUDS; 16 BIT OVERFLOWS CORRECTED|,1,1.31,Z,-4.445,-7.062,,ALF ORI,AAVSO,STD,,,,
2458881.2384,1.616,0.004,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.58,Z,1.64,1.800,,ALF ORI,AAVSO,STD,,,,
2458881.249,1.6,,,Vis.,VOL,,16,,10star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458881.26875,1.4,,,Vis.,SGQ,B,Gam Ori mv=1.58,,Tirion2000.0/simbad,"""Roma, via Rodi. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458881.27083,1.5,,,Vis.,ATDA,,12,16,Alert #690 & 10-star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458881.2736,1.93,,,Vis.,DXAA,,19,21,GAM GEM/KAP ORI,UNAIDED EYE/CLEAR/MOON 8-DAYS,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2458881.28194,1.6,,,Vis.,JBEA,,12,19,10Star,,,,Z,,,,ALF ORI,,STD,,,,
2458881.28819,1.6,,,Vis.,CJEC,,12,17,ten star training pr,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458881.29028,2.0,,,Vis.,KPEA,,19,21,HTTPS://WWW.MCSE.HU/,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458881.29167,1.6,,,Vis.,PMB,,0.9,2.1,10 star tutorial ,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458881.3,1.4,,,Vis.,SPAO,,09,19,2008,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458881.31250,1.51,,,Vis.,RMU,,0.86,1.64,sa1968,Simbad. 0.86 alf tau; 1.64 gam ori,,,Z,,,,ALF ORI,AAM,STD,,,,
2458881.32778,1.3,,,Vis.,OJR,,16,,ALERT NOTICE 690 ,,,,Z,,,,ALF ORI,,STD,,,,
2458881.330,1.4,,,Vis.,SAC,,NA,,NA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458881.37,1.8,,,Vis.,JLZ,,19,17,10STAR,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458881.37500,1.7,,,Vis.,MVH,,1.6,1.7,x25007cv,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458881.38542,1.54,0.01,,TG,GJJ,,24 Ori,50 Ori,x25129cnj,,0,,Z,1.6,1.9,,ALF ORI,AAVSO,STD,,,,
2458881.41667,1.63,,,Vis.,KTHC,,16,,X25129OS,,,,Z,,,,ALF ORI,BAA-VSS,STD,,,,
2458881.43750,1.62,,,Vis.,SIGA,,08,16,X25128XL,atmospheric extinction corrected,,,Z,,,,ALF ORI,,STD,,,,
2458881.43750,1.7,,,Vis.,BCAD,B,1.2,1.9,10 star tutorial,Compared to more than only 2 comparison stars,,,Z,,,,ALF ORI,,STD,,,,
2458881.5049,1.5,,,Vis.,AAX,BK,11,20,ATLAS,MOON BSC AIR MASS CORRECTION USING ALPHA GEM AND ALPHA HYA,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458881.5700,-3.027,0.004,,J,PGD,,HR1790,,,,1,,Z,,,,ALF ORI,AAVSO,STD,1,,,
2458881.5700,-3.864,0.009,,H,PGD,,HR1790,,,,1,,Z,,,,ALF ORI,AAVSO,STD,1,,,
2458881.59375,1.7,,,Vis.,CKB,,09,18,AAN690,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458881.59722,1.5,,,Vis.,MCOA,,12,17,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458881.6,1.8,,,Vis.,MOW,,16,19,10-STAR TUTORIAL,ALSO X22127DCU,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458881.60417,1.65,,,Vis.,NREA,BU,17,12,10 Star for Orion,,,,Z,,,,alf Ori,RASC,STD,,,,
2458881.6083,5.070,0.001,,U,KPL,,SAO 112958,SAO 113186,PEP,|SCOPE=10IN_CASS|SENSOR=SSP5|LOC=32.4N/93.9W|INDEX=UB|DELTA=0.000|K_U=0.60|TU_U=0.0|CREFMAG=5.68|PROG=TJC_PEP_6.6|NO TRANSFORM; NO 2ND ORDER EXTINCTION|,0,1.11,Z,-3.497,-0.285,,ALF ORI,AAVSO,STD,,,,
2458881.61806,1.50,,,Vis.,ASA,U,190,120,X25059AKB,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458881.6980,1.675,0.025,,V,PTOB,,000-BBH-168,40 Ori,X25095YP,"""Average of 18 observations. 12.5-inch stopped down to 2 inches, and defocused.""",0,1.113,Z,-4.584,-1.357,,BETELGEUSE,AAVSO,STD,,,,
2458882.0278,1.6,,,Vis.,PEX,,09,19,10 STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.2201,1.7,,,Vis.,BHS,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.25000,1.65,,,Vis.,MAEA,,0.8,3.2,X24958AKI,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.25609,3.303,0.063,,TB,OAAA,B,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS. SOFTWARE: MAXIM DL 6,0,,Z,2.4,2.458,,alf Ori,,STD,,,,
2458882.25609,1.658,0.016,,TG,OAAA,B,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS. SOFTWARE: MAXIM DL 6,0,,Z,0.87,1.787,,alf Ori,,STD,,,,
2458882.25609,0.409,0.030,,TR,OAAA,B,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS. SOFTWARE: MAXIM DL 6,0,,Z,-0.37,1.107,,alf Ori,,STD,,,,
2458882.2569,1.6,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,ALF ORI,SAAF,STD,,,,
2458882.26042,1.6,,,Vis.,CIOA,,12,19,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.3236,1.7,,,Vis.,HGUA,,"""19,09""",,10STARTUTORIAL,MOLN/CLOUDS,,,Z,,,,ALF ORI,SAAF,STD,,,,
2458882.3403,1.5,,,Vis.,KTHA,K,NA,,NA,,,,Z,,,,ALF ORI,SAAF,STD,,,,
2458882.34375,1.52,,,Vis.,PIV,,Bellatrix,Pollux,MarSEC 2020,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.3736,1.6,,,Vis.,GZN,,12,19,10-STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.38194,1.6,,,Vis.,AJV,,09,"""16,19""",standard,,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2458882.42436,1.74,0.14,,CV,SDB,,16,17,x25129clv,,0,1.34,Z,1.6,1.7,,ALF ORI,AAVSO,STD,,,,
2458882.4583,1.50,,,Vis.,DPV,,1.14,1.64,OSE2001,,,,Z,,,,ALF ORI,,STD,,,,
2458882.524,1.7,,,Vis.,RMAF,,17,16,X24997KO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.52659,1.743,0.009,,TG,HBB,,000-BBK-199,000-BBJ-272,X25129CQW,BOXED X 3  ERR = STOM(MAG),0,1.21,Z,14.348,13.828,,ALF ORI,,STD,,,,
2458882.53021,1.6,,,Vis.,AEUA,,08,16,X25129CRV,A observação teve interferência da luz da lua,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.53125,1.75,,,Vis.,SSHA,B,17,18,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.5346,1.5,,,Vis.,WMIB,B,1.6,1.7,X25059AKB,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458882.56250,1.75,,,Vis.,NREA,B,17,19,10 Star,,,,Z,,,,ALF ORI,RASC,STD,,,,
2458882.57222,1.5,,,Vis.,MJHA,B,1.6,.9,Ten Star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.59375,1.5,,,Vis.,DDJ,B,1.64,0.12,ten star,LED street lights present,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.60069,1.6,,,Vis.,SDN,B,16,20,X25004SO,1st Qtr. Moon,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.67,1.7,,,Vis.,FRIB,,16,17,X24962ADH,Again new lowest min ever.q,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458882.68750,1.6,,,Vis.,SHA,,1.6,1.9,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.69444,1.5,,,Vis.,RRIA,,1.2,1.6,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458882.6954,1.665,0.013,,V,PTOB,,000-BBH-168,40 Ori,X25095YP,"""Average of 18 observations. 12.5-inch stopped down to 2 inches, and defocused.""",0,1.112,Z,-4.572,-1.374,,BETELGEUSE,AAVSO,STD,,,,
2458882.7742,0.460,0.002,,R,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=VR|DELTA=0.584|K_R_EST=0.12|TR_R=-0.09|CREFMAG=3.57|PROG=TJC_PEP_6.6|COMMENT=PRELIMINARY REDUCTION; 16 BIT OVERFLOWS CORRECTED|,1,1.33,Z,-4.490,-7.062,,ALF ORI,AAVSO,STD,,,,
2458882.7959,3.397,0.002,,B,CTOA,,SAO 112958,,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.857|K_B_EST=0.30|KK_BV=-0.051|TB_BV=0.062|CREFMAG=5.039|PROG=TJC_PEP_6.6|COMMENT=NOCHECKSTAR|,1,1.42,Z,-3.106,0.0,,ALF ORI,AAVSO,STD,,,,
2458882.7963,1.583,0.002,,V,CTOA,,SAO 112958,,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.857|K_V_EST=0.17|TV_BV=-0.045|CREFMAG=4.082|PROG=TJC_PEP_6.6|COMMENT=NOCHECKSTAR|,1,1.42,Z,-3.966,0.0,,ALF ORI,AAVSO,STD,,,,
2458882.82500,1.6,,,Vis.,BBA,UB,1.2,1.9,TEN STAR,"""WITHOUT MY GLASSES, ALPHA ORI LOOKED LIKE MAG 2.1""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458883.0181,1.6,,,Vis.,SRX,,17,19,n/a,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458883.0681,1.6,,,Vis.,PEX,,09,19,10 STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458883.26042,1.4,,,Vis.,SGQ,B,Bet Gem mv=1.14,Alf Gem mv=1.58,Tirion2000.0/simbad,"""Roma, piazza s. Pietro. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458883.2667,1.7,,,Vis.,JDAA,,1.64,,SkyCharts (CdC),,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458883.2917,1.81,,,Vis.,DXAA,,9,19,ALF TAU/GAM GEM,UNAIDED EYE/SLIGHT HAZE/MOON 10-DAYS,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2458883.29375,1.5,,,Vis.,ATOB,B,09,19,10-star,Moon close to Aldebaran.,,,Z,,,,ALF ORI,AS,STD,,,,
2458883.3,1.7,,,Vis.,SYU,,12,17,MENTORCHART,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458883.3,1.7,,,Vis.,WPT,,1.7,,eps ORI,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458883.32292,1.66,,,Vis.,DMIB,BK,1.64,1.70,Tycho2,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458883.36181,1.72,0.028,,TG,LSA,B,41,17,X25108DZ,"""Image : Orion 030220202041ISO800_5x15s_F18_G.fit Measure by SuperStar (3 references) SuperStar flux356680,506+/-4651,646 Magnitude SuperEtoile = 0,841 Photometry with round gaussian modelisation Half-width35 Object flux158218,291+/-1967,256 """,0,,Z,4.1,1.7,,BETELGEUSE,URSA,STD,,,,
2458883.41528,1.99,,,Vis.,NMMA,BU,1.64,2.23,Bright Star Catalog,Bellatrix and Delta Ori with airmass correction. ,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458883.4364,1.5,,,Vis.,BMF,B,1.7,1.9,10 Star Tutorial ,Gibbous Moon in Taurus.,,,Z,,,,BETELGEUSE,RASC,STD,,,,
2458883.45833,1.54,,,Vis.,PIV,,Bellatrix,Pollux,MarSEC 2020,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458883.47569,1.6,,,Vis.,GPMA,,1.2,1.7,10 Star Tutoial,,,,Z,,,,ALF ORI,RASC,STD,,,,
2458883.5188,1.7,,,Vis.,DZS,,1.6,2.0,#N/A,AAVSO CHART X25128WF,,,Z,,,,ALF ORI,LIADA,STD,,,,
2458883.54167,1.65,,,Vis.,CDMB,,Bellatrix,Elnath,SkySafari,"""Gibbous Moon, urban light pollution""",,,Z,,,,ALF ORI,RASC,STD,,,,
2458883.55970,1.883,0.008,,TG,HBB,,000-BBK-199,000-BBJ-272,X25129CQW,BOXED X 3  ERR = STOM(MAG),0,1.1,Z,13.179,12.809,,ALF ORI,,STD,,,,
2458883.56389,1.604,0.045,,V,MDAG,BK,ensemble,-,AstroArt - GSC Data,,0,,Z,,0.0,,BETELGEUSE,AAVSO,STD,,,,
2458883.58333,1.7,,,Vis.,HTY,BK,1.64,1.79,Mags from Alert Noti,,,,Z,,,,ALF ORI,,STD,,,,
2458883.59514,1.60,,,Vis.,ASA,,160,170,X25059AKB,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458883.6531,0.446,0.003,,R,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=VR|DELTA=0.584|K_R=0.12|TR_R=-0.09|CREFMAG=3.57|PROG=TJC_PEP_6.6|COMMENT=PRELIMINARY REDUCTION; 16 BIT OVERFLOWS CORRECTED|,1,1.29,Z,-4.501,-7.063,,ALF ORI,AAVSO,STD,,,,
2458883.6914,3.373,0.002,,B,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.834|K_B=0.33|KK_BV=-0.051|TB_BV=0.062|CREFMAG=5.039|PROG=TJC_PEP_6.6|,1,1.24,Z,-3.145,-0.914,,ALF ORI,AAVSO,STD,,,,
2458883.6918,1.582,0.003,,V,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.834|K_V=0.20|TV_BV=-0.045|CREFMAG=4.082|PROG=TJC_PEP_6.6|,1,1.24,Z,-3.998,-2.099,,ALF ORI,AAVSO,STD,,,,
2458883.701389,3.0,0.1,,B,BCOB,,ENSEMBLE,,,,0,,Z,,,,BETELGEUSE,,STD,,,,
2458883.72917,1.7,,,Vis.,NREA,B,17,19,10 Star,Gibbous Moon near Taurus,,,Z,,,,ALF ORI,RASC,STD,,,,
2458884.0125,1.6,,,Vis.,SRX,,17,19,n/a,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.02083,1.68,,,Vis.,TICA,BU,170,165,chart not plotted ye,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.17917,1.6,,,Vis.,SSAB,B,01,21,10-STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.187,1.6,,,Vis.,KEVB,B,1.6,,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.194,1.6,,,Vis.,MQA,B,1.6,,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.222,1.6,,,Vis.,LNAA,BU,1.6,,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.222,1.5,,,Vis.,LOLA,BU,1.6,,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.236,1.6,,,Vis.,ZOLA,BU,1.6,,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.23611,1.7,,,Vis.,SIV,U,16,,X24958AUE,,,,Z,,,,ALF ORI,,STD,,,,
2458884.3,1.3,,,Vis.,SPAO,,09,19,2008,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458884.30764,1.2,,,Vis.,SDAV,,0.8,1.8,ORI0708,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.31597,1.67,,,Vis.,DMIB,BK,1.64,1.7,Tycho2,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458884.32639,1.55,,,Vis.,BCAD,B,1.2,1.6,10 star tutorial,"""Only about 5 minutes observation time, when the clouds disappeared for a while. Seeing not so good at all.""",,,Z,,,,ALF ORI,,STD,,,,
2458884.33889,1.5,,,Vis.,REE,B,0.4,1.7,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.34017,3.105,0.019,,TB,OAAA,B,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS. SOFTWARE: MAXIM DL 6,0,,Z,2.4,2.188,,alf Ori,,STD,,,,
2458884.34017,1.539,0.006,,TG,OAAA,B,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS. SOFTWARE: MAXIM DL 6,0,,Z,0.87,1.587,,alf Ori,,STD,,,,
2458884.34017,0.242,0.009,,TR,OAAA,B,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS. SOFTWARE: MAXIM DL 6,0,,Z,-0.37,1.105,,alf Ori,,STD,,,,
2458884.3426,1.658,0.007,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.33,Z,1.64,1.830,,ALF ORI,AAVSO,STD,,,,
2458884.343,1.6,,,Vis.,VOL,,16,,10star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.3457,1.631,0.005,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.33,Z,1.64,1.810,,ALF ORI,AAVSO,STD,,,,
2458884.34722,1.6,,,Vis.,FERA,,0.1,1.9,10visualstar,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458884.34722,1.5,,,Vis.,FERA,,0.1,2.1,10visualstar,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458884.3514,1.6,,,Vis.,BHS,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.3606,1.624,0.010,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.34,Z,1.64,1.800,,ALF ORI,AAVSO,STD,,,,
2458884.36280,1.59,,,Vis.,PREB,BK,Bellatrix (1.64),Alnilam (1.69),X25128AFI,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458884.38719,1.631,0.003,,V,RZD,,ENSEMBLE,,200115,,0,1.232,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.38733,1.599,0.003,,V,RZD,,ENSEMBLE,,200115,,0,1.232,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.42014,1.25,,,Vis.,SGQ,U,Bet Gem mv=1.14,Alf Gem mv=1.58,Tirion2000.0/Simbad,"""Roma, Sesto Celere. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.42708,1.5,,,Vis.,PIV,,Bellatrix,Pollux,MarSEC 2020,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.45972,1.5,,,Vis.,CQP,,09,"""16, 18""",10Star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.48958,1.4,,,Vis.,NDAB,,Aldebaran,Saiph,10 Star Tutorial and,Saiph as 2.06 and Aldebaran as 0.87,,,Z,,,,BETELGEUSE,RASC,STD,,,,
2458884.55139,1.7,,,Vis.,HUZ,B,09,17,10-star tutorial,Moon nearby,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.57847,1.60,,,Vis.,ASA,,160,170,X25059AKB,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458884.59375,1.6,,,Vis.,DDJ,B,18,21,10 STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458884.65625,1.7,,,Vis.,NREA,BU,19,9,10 Star ,Bright Moon interferes ,,,Z,,,,ALF ORI,RASC,STD,,,,
2458884.6894,1.648,0.023,,V,PTOB,,000-BBH-168,40 Ori,X25095YP,"""Average of 18 observations. 12.5-inch stopped down to 2 inches, and defocused.""",0,1.112,Z,-4.543,-1.324,,BETELGEUSE,AAVSO,STD,,,,
2458885.12500,1.5,,,Vis.,MAV,B,16,,X25130VR,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458885.17361,1.60,,,Vis.,SYRA,B, 24 Ori,,VSP,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458885.18194,1.75,,,Vis.,SIV,,1.64,,X24958AUE,,,,Z,,,,ALF ORI,,STD,,,,
2458885.2,1.56,,,Vis.,BDI,,08,16,1990,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458885.20347,1.85,0.01,,TG,SIV,,16,,X24958AUE,"""exp.2.5 s, 5 images, lens EF-S, Canon 350D, ISO 100""",0,,Z,1.64,,,ALF ORI,,STD,,,,
2458885.21667,1.6,,,Vis.,GPIA,B,08,16,X24928PS,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458885.24444,1.5,,,Vis.,CMAE,,1.8,,X24980IV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458885.245,1.6,,,Vis.,LTO,,1.79,,NA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458885.25069,1.6,,,Vis.,MFB,,0.86,0.13,x26960JK,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458885.2641,1.624,0.006,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.41,Z,1.64,1.825,,ALF ORI,AAVSO,STD,,,,
2458885.27218,1.61,,,Vis.,PREB,BK,Bellatrix (1.64),Alnilam (1.69),X25128AFI,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458885.27762,3.213,0.026,,TB,OAAA,B,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS. SOFTWARE: MAXIM DL 6.,0,,Z,2.4,2.386,,alf Ori,,STD,,,,
2458885.27762,1.564,0.009,,TG,OAAA,B,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS. SOFTWARE: MAXIM DL 6,0,,Z,0.87,1.598,,alf Ori,,STD,,,,
2458885.27762,0.279,0.015,,TR,OAAA,B,ALDEBARAN,ALNITAK,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. EQUIPMENT USED: CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS. SOFTWARE: MAXIM DL 6,0,,Z,-0.37,1.065,,alf Ori,,STD,,,,
2458885.3,1.4,,,Vis.,SPAO,,09,19,2008,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458885.30556,1.66,,,Vis.,DMIB,BK,1.64,1.70,Tycho2,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458885.31,1.7,,,Vis.,SBEA,,09,19,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458885.31250,1.34,,,Vis.,SGQ,U,Bet Gem mv=1.14,Alf Gem mv=1.58,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458885.31250,1.55,,,Vis.,BCAD,B,1.2,1.79,10 star tutorial,Used stars from 10 star tutorial and also Alnitak as comparison stars.,,,Z,,,,ALF ORI,,STD,,,,
2458885.32847,1.54,0.05,,CV,MAV,B,ENSEMBLE,000-BBJ-700,X25130VT,,0,,Z,,1.72,,BETELGEUSE,AAVSO,STD,,,,
2458885.3317,1.646,0.009,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.32,Z,1.64,1.847,,ALF ORI,AAVSO,STD,,,,
2458885.3336,1.656,0.012,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.32,Z,1.64,1.824,,ALF ORI,AAVSO,STD,,,,
2458885.34375,1.4,,,Vis.,SSIM,B,11,16,10-star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458885.354,1.5,,,Vis.,KMM,B,0.8,1.6,X24958LK,,,,Z,,,,alf Ori,UAG,STD,,,,
2458885.3667,1.6,,,Vis.,LCR,,"""12,16""",19,Tycho-2,,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2458885.37400,1.48,0.14,,V,NOT,B,000-BBJ-738,000-BBK-574,X24958AHS,,0,1.37,Z,4.090,4.045,,ALF ORI,BAV,STD,,,,
